iter	Passed	Remaining
1667	49874	129531
1668	49901	129493
1669	49925	129448
1670	49962	129437
1671	49986	129391
1672	50013	129354
1673	50041	129318
1674	50069	129283
1675	50097	129249
1676	50123	129210
1677	50152	129176
1678	50180	129142
1679	50207	129106
1680	50243	129091
1681	50271	129055
1682	50296	129013
1683	50323	128977
1684	50348	128934
1685	50372	128888
1686	50400	128854
1687	50430	128823
1688	50455	128783
1689	50486	128754
1690	50515	128723
1691	50541	128684
1692	50574	128660
1693	50601	128623
1694	50624	128577
1695	50655	128550
1696	50687	128526
1697	50716	128492
1698	50744	128459
1699	50767	128411
1700	50789	128363
1701	50819	128332
1702	50848	128299
1703	50871	128253
1704	50897	128212
1705	50921	128169
1706	50949	128133
1707	50981	128109
1708	51006	128068
1709	51035	128036
1710	51065	128006
1711	51092	127971
1712	51118	127930
1713	51147	127897
1714	51177	127868
1715	51203	127828
1716	51228	127787
1717	51256	127754
1718	51284	127719
1719	51309	127677
1720	51337	127643
1721	51366	127610
1722	51391	127568
1723	51414	127523
1724	51448	127503
1725	51475	127465
1726	51499	127422
1727	51529	127391
1728	51556	127355
1729	51585	127324
1730	51612	127286
1731	51642	127258
1732	51674	127233
1733	51699	127192
1734	51729	127161
1735	51752	127114
1736	51777	127073
1737	51802	127033
1738	51832	127003
1739	51857	126962
1740	51882	126919
1741	51910	126884
1742	51934	126842
1743	51961	126805
1744	52000	126798
1745	52029	126766
1746	52054	126723
1747	52081	126687
1748	52109	126652
1749	52136	126617
1750	52158	126567
1751	52187	126537
1752	52220	126513
1753	52244	126470
1754	52271	126434
1755	52301	126406
1756	52331	126377
1757	52356	126335
1758	52384	126300
1759	52412	126266
1760	52436	126222
1761	52465	126190
1762	52492	126153
1763	52516	126111
1764	52541	126069
1765	52567	126031
1766	52594	125994
1767	52619	125952
1768	52647	125918
1769	52679	125895
1770	52708	125863
1771	52730	125815
1772	52758	125781
1773	52789	125753
1774	52811	125706
1775	52839	125672
1776	52866	125636
1777	52891	125593
1778	52914	125550
1779	52940	125509
1780	52966	125471
1781	52995	125440
1782	53019	125398
1783	53044	125356
1784	53071	125320
1785	53101	125290
1786	53127	125253
1787	53155	125218
1788	53184	125186
1789	53209	125146
1790	53236	125109
1791	53264	125075
1792	53291	125039
1793	53315	124997
1794	53343	124963
1795	53377	124943
1796	53406	124911
1797	53430	124868
1798	53459	124838
1799	53492	124816
1800	53521	124784
1801	53545	124742
1802	53573	124707
1803	53599	124669
1804	53628	124638
1805	53652	124595
1806	53677	124553
1807	53705	124521
1808	53735	124490
1809	53760	124450
1810	53786	124411
1811	53812	124373
1812	53838	124335
1813	53862	124293
1814	53891	124261
1815	53919	124227
1816	53946	124193
1817	53975	124161
1818	54006	124134
1819	54030	124092
1820	54057	124056
1821	54086	124024
1822	54110	123982
1823	54133	123937
1824	54156	123893
1825	54186	123863
1826	54212	123824
1827	54237	123785
1828	54269	123760
1829	54300	123733
1830	54325	123693
1831	54352	123657
1832	54381	123626
1833	54408	123590
1834	54432	123547
1835	54458	123510
1836	54486	123477
1837	54515	123445
1838	54542	123411
1839	54574	123385
1840	54602	123352
1841	54628	123313
1842	54660	123291
1843	54689	123259
1844	54713	123217
1845	54743	123188
1846	54771	123155
1847	54797	123115
1848	54824	123080
1849	54848	123038
1850	54877	123008
1851	54904	122972
1852	54929	122932
1853	54960	122904
1854	55003	122904
1855	55030	122869
1856	55055	122828
1857	55083	122797
1858	55111	122763
1859	55138	122728
1860	55164	122690
1861	55191	122655
1862	55217	122615
1863	55241	122574
1864	55266	122535
1865	55303	122520
1866	55328	122482
1867	55359	122454
1868	55390	122428
1869	55413	122384
1870	55439	122345
1871	55467	122313
1872	55504	122300
1873	55530	122262
1874	55559	122230
1875	55588	122200
1876	55616	122167
1877	55647	122139
1878	55675	122107
1879	55699	122063
1880	55726	122029
1881	55758	122004
1882	55786	121971
1883	55809	121926
1884	55838	121897
1885	55867	121865
1886	55891	121823
1887	55919	121790
1888	55952	121768
1889	55988	121752
1890	56030	121749
1891	56066	121734
1892	56095	121704
1893	56119	121661
1894	56149	121632
1895	56180	121606
1896	56207	121570
1897	56229	121524
1898	56259	121494
1899	56291	121471
1900	56318	121436
1901	56343	121397
1902	56378	121378
1903	56406	121344
1904	56444	121333
1905	56484	121327
1906	56509	121287
1907	56530	121238
1908	56560	121208
1909	56588	121177
1910	56615	121142
1911	56643	121108
1912	56673	121078
1913	56696	121035
1914	56725	121004
1915	56754	120972
1916	56782	120940
1917	56808	120903
1918	56841	120881
1919	56873	120855
1920	56898	120816
1921	56926	120783
1922	56958	120760
1923	56984	120721
1924	57007	120677
1925	57037	120650
1926	57067	120620
1927	57092	120580
1928	57120	120547
1929	57152	120524
1930	57180	120489
1931	57208	120458
1932	57236	120423
1933	57263	120389
1934	57292	120358
1935	57320	120325
1936	57352	120301
1937	57379	120265
1938	57405	120228
1939	57439	120207
1940	57463	120166
1941	57491	120133
1942	57523	120109
1943	57554	120082
1944	57578	120041
1945	57609	120015
1946	57636	119979
1947	57670	119960
1948	57695	119921
1949	57723	119887
1950	57748	119849
1951	57776	119815
1952	57805	119785
1953	57827	119739
1954	57852	119699
1955	57875	119656
1956	57908	119633
1957	57936	119601
1958	57966	119573
1959	58005	119561
1960	58029	119520
1961	58052	119478
1962	58080	119444
1963	58105	119406
1964	58131	119369
1965	58159	119337
1966	58189	119308
1967	58217	119274
1968	58243	119237
1969	58272	119208
1970	58302	119178
1971	58327	119139
1972	58352	119101
1973	58384	119076
1974	58408	119034
1975	58432	118993
1976	58455	118951
1977	58480	118912
1978	58507	118876
1979	58539	118852
1980	58562	118809
1981	58586	118770
1982	58615	118738
1983	58641	118701
1984	58665	118660
1985	58691	118624
1986	58719	118591
1987	58745	118555
1988	58774	118523
1989	58806	118498
1990	58829	118457
1991	58857	118423
1992	58882	118384
1993	58908	118349
1994	58939	118322
1995	58962	118279
1996	58992	118251
1997	59016	118211
1998	59041	118172
1999	59066	118133
2000	59097	118107
2001	59122	118066
2002	59148	118030
2003	59174	117995
2004	59205	117968
2005	59231	117932
2006	59262	117903
2007	59293	117877
2008	59327	117858
2009	59351	117818
2010	59381	117788
2011	59408	117753
2012	59434	117717
2013	59461	117683
2014	59489	117649
2015	59512	117608
2016	59545	117584
2017	59577	117560
2018	59602	117522
2019	59632	117493
2020	59663	117466
2021	59691	117433
2022	59715	117393
2023	59741	117356
2024	59772	117330
2025	59801	117301
2026	59824	117259
2027	59848	117217
2028	59875	117183
2029	59901	117147
2030	59927	117110
2031	59959	117086
2032	59988	117054
2033	60018	117027
2034	60042	116987
2035	60077	116967
2036	60105	116934
2037	60132	116901
2038	60160	116869
2039	60187	116834
2040	60213	116798
2041	60238	116760
2042	60271	116736
2043	60299	116704
2044	60324	116665
2045	60353	116636
2046	60384	116609
2047	60416	116585
2048	60441	116547
2049	60471	116518
2050	60493	116475
2051	60518	116436
2052	60548	116408
2053	60575	116372
2054	60598	116331
2055	60624	116294
2056	60649	116256
2057	60676	116222
2058	60700	116183
2059	60728	116149
2060	60757	116119
2061	60779	116077
2062	60816	116060
2063	60844	116029
2064	60873	115997
2065	60899	115963
2066	60930	115936
2067	60960	115907
2068	60994	115886
2069	61022	115853
2070	61051	115824
2071	61077	115787
2072	61102	115748
2073	61124	115706
2074	61156	115680
2075	61185	115651
2076	61212	115616
2077	61240	115584
2078	61275	115565
2079	61303	115533
2080	61331	115501
2081	61368	115486
2082	61393	115448
2083	61420	115414
2084	61453	115391
2085	61477	115352
2086	61501	115312
2087	61534	115288
2088	61562	115255
2089	61587	115218
2090	61616	115188
2091	61639	115146
2092	61664	115109
2093	61688	115069
2094	61715	115034
2095	61751	115018
2096	61777	114982
2097	61811	114960
2098	61846	114941
2099	61870	114902
2100	61897	114868
2101	61920	114827
2102	61946	114791
2103	61974	114759
2104	62006	114733
2105	62035	114704
2106	62062	114669
2107	62092	114642
2108	62117	114604
2109	62145	114570
2110	62177	114547
2111	62201	114507
2112	62227	114470
2113	62260	114447
2114	62285	114411
2115	62313	114378
2116	62338	114340
2117	62370	114316
2118	62395	114279
2119	62425	114251
2120	62448	114208
2121	62481	114185
2122	62512	114160
2123	62535	114119
2124	62564	114088
2125	62594	114058
2126	62622	114027
2127	62647	113989
2128	62676	113959
2129	62703	113925
2130	62731	113893
2131	62758	113860
2132	62789	113833
2133	62814	113796
2134	62839	113758
2135	62863	113719
2136	62891	113686
2137	62915	113647
2138	62944	113618
2139	62976	113592
2140	63000	113554
2141	63035	113535
2142	63061	113499
2143	63086	113462
2144	63116	113433
2145	63139	113392
2146	63168	113362
2147	63197	113331
2148	63220	113290
2149	63245	113252
2150	63274	113222
2151	63299	113186
2152	63326	113152
2153	63355	113122
2154	63382	113089
2155	63411	113058
2156	63439	113026
2157	63466	112992
2158	63491	112954
2159	63514	112915
2160	63536	112872
2161	63563	112838
2162	63591	112807
2163	63617	112770
2164	63641	112731
2165	63670	112701
2166	63699	112671
2167	63727	112640
2168	63771	112635
2169	63799	112603
2170	63825	112568
2171	63855	112540
2172	63880	112504
2173	63909	112474
2174	63935	112438
2175	63961	112402
2176	64003	112395
2177	64027	112356
2178	64059	112331
2179	64086	112298
2180	64117	112271
2181	64141	112232
2182	64167	112197
2183	64195	112165
2184	64221	112129
2185	64249	112099
2186	64274	112061
2187	64303	112032
2188	64330	111997
2189	64359	111967
2190	64393	111945
2191	64421	111914
2192	64445	111875
2193	64471	111840
2194	64508	111824
2195	64532	111785
2196	64560	111753
2197	64587	111720
2198	64613	111684
2199	64641	111653
2200	64670	111623
2201	64695	111586
2202	64724	111557
2203	64752	111525
2204	64779	111491
2205	64807	111459
2206	64831	111420
2207	64858	111387
2208	64887	111357
2209	64916	111328
2210	64942	111292
2211	64966	111253
2212	64997	111226
2213	65024	111193
2214	65050	111158
2215	65074	111120
2216	65100	111084
2217	65131	111058
2218	65154	111018
2219	65182	110986
2220	65209	110953
2221	65241	110928
2222	65268	110894
2223	65295	110861
2224	65323	110829
2225	65347	110790
2226	65375	110760
2227	65407	110735
2228	65439	110709
2229	65462	110669
2230	65488	110635
2231	65516	110603
2232	65545	110572
2233	65572	110539
2234	65598	110504
2235	65638	110493
2236	65662	110454
2237	65686	110416
2238	65721	110396
2239	65745	110357
2240	65770	110322
2241	65804	110300
2242	65830	110265
2243	65853	110225
2244	65881	110194
2245	65915	110171
2246	65959	110168
2247	65992	110144
2248	66020	110112
2249	66051	110085
2250	66076	110048
2251	66104	110017
2252	66134	109989
2253	66162	109958
2254	66191	109927
2255	66217	109892
2256	66244	109858
2257	66268	109821
2258	66294	109785
2259	66323	109756
2260	66344	109714
2261	66376	109687
2262	66414	109673
2263	66452	109657
2264	66484	109632
2265	66511	109600
2266	66542	109573
2267	66577	109554
2268	66608	109526
2269	66639	109500
2270	66669	109472
2271	66706	109454
2272	66737	109428
2273	66765	109396
2274	66796	109369
2275	66834	109355
2276	66862	109323
2277	66897	109303
2278	66930	109279
2279	66962	109255
2280	66994	109230
2281	67030	109210
2282	67063	109187
2283	67093	109158
2284	67132	109145
2285	67166	109122
2286	67199	109100
2287	67228	109070
2288	67260	109045
2289	67298	109029
2290	67329	109002
2291	67364	108982
2292	67397	108958
2293	67425	108926
2294	67459	108904
2295	67493	108882
2296	67525	108858
2297	67575	108861
2298	67616	108851
2299	67646	108822
2300	67678	108796
2301	67710	108771
2302	67748	108756
2303	67778	108728
2304	67809	108700
2305	67846	108683
2306	67881	108663
2307	67911	108635
2308	67945	108613
2309	67978	108589
2310	68008	108560
2311	68036	108528
2312	68069	108505
2313	68102	108480
2314	68144	108472
2315	68182	108455
2316	68231	108457
2317	68264	108433
2318	68296	108407
2319	68335	108393
2320	68369	108372
2321	68401	108346
2322	68437	108328
2323	68481	108320
2324	68512	108294
2325	68544	108267
2326	68577	108244
2327	68619	108235
2328	68649	108206
2329	68685	108187
2330	68728	108179
2331	68775	108176
2332	68806	108150
2333	68841	108128
2334	68877	108110
2335	68909	108084
2336	68946	108066
2337	68984	108049
2338	69017	108025
2339	69048	107998
2340	69079	107972
2341	69119	107958
2342	69156	107940
2343	69183	107907
2344	69213	107878
2345	69253	107864
2346	69292	107850
2347	69325	107825
2348	69357	107801
2349	69394	107782
2350	69430	107764
2351	69462	107737
2352	69493	107711
2353	69526	107686
2354	69565	107670
2355	69595	107642
2356	69633	107626
2357	69668	107605
2358	69707	107590
2359	69739	107564
2360	69774	107543
2361	69814	107529
2362	69848	107507
2363	69877	107476
2364	69907	107447
2365	69953	107443
2366	70004	107447
2367	70034	107418
2368	70064	107389
2369	70100	107369
2370	70133	107344
2371	70163	107316
2372	70199	107295
2373	70231	107270
2374	70265	107247
2375	70294	107217
2376	70330	107196
2377	70360	107168
2378	70391	107140
2379	70423	107115
2380	70468	107108
2381	70501	107084
2382	70526	107047
2383	70560	107024
2384	70596	107004
2385	70627	106976
2386	70658	106949
2387	70687	106919
2388	70718	106891
2389	70755	106873
2390	70784	106843
2391	70818	106819
2392	70852	106797
2393	70891	106780
2394	70919	106749
2395	70948	106718
2396	70984	106698
2397	71025	106686
2398	71056	106659
2399	71091	106636
2400	71137	106631
2401	71166	106602
2402	71199	106576
2403	71233	106554
2404	71262	106523
2405	71294	106496
2406	71332	106479
2407	71365	106455
2408	71406	106442
2409	71437	106414
2410	71469	106389
2411	71498	106358
2412	71526	106326
2413	71555	106295
2414	71591	106275
2415	71623	106249
2416	71652	106218
2417	71682	106189
2418	71723	106176
2419	71752	106145
2420	71784	106120
2421	71819	106098
2422	71858	106081
2423	71888	106052
2424	71918	106023
2425	71950	105997
2426	71979	105967
2427	72006	105933
2428	72039	105909
2429	72079	105894
2430	72112	105869
2431	72136	105832
2432	72166	105802
2433	72198	105776
2434	72234	105755
2435	72261	105722
2436	72301	105707
2437	72339	105690
2438	72371	105664
2439	72404	105639
2440	72435	105612
2441	72468	105586
2442	72506	105569
2443	72543	105550
2444	72579	105529
2445	72610	105502
2446	72642	105475
2447	72676	105452
2448	72710	105429
2449	72745	105406
2450	72777	105379
2451	72809	105353
2452	72841	105327
2453	72872	105300
2454	72907	105277
2455	72940	105252
2456	72989	105251
2457	73024	105228
2458	73059	105206
2459	73092	105181
2460	73128	105161
2461	73163	105138
2462	73202	105122
2463	73242	105108
2464	73278	105086
2465	73313	105064
2466	73344	105037
2467	73374	105007
2468	73407	104983
2469	73443	104961
2470	73477	104937
2471	73511	104914
2472	73546	104892
2473	73582	104870
2474	73610	104839
2475	73643	104814
2476	73676	104789
2477	73708	104762
2478	73735	104729
2479	73767	104702
2480	73801	104678
2481	73850	104676
2482	73892	104663
2483	73925	104638
2484	73954	104607
2485	73985	104580
2486	74026	104565
2487	74055	104535
2488	74086	104506
2489	74136	104506
2490	74191	104511
2491	74247	104518
2492	74275	104486
2493	74303	104453
2494	74351	104449
2495	74389	104431
2496	74431	104418
2497	74474	104407
2498	74514	104391
2499	74546	104365
2500	74574	104333
2501	74603	104302
2502	74632	104271
2503	74663	104242
2504	74688	104206
2505	74718	104177
2506	74748	104147
2507	74778	104116
2508	74809	104089
2509	74836	104055
2510	74866	104025
2511	74892	103991
2512	74921	103959
2513	74949	103927
2514	74978	103897
2515	75005	103862
2516	75030	103826
2517	75059	103794
2518	75088	103763
2519	75118	103735
2520	75147	103704
2521	75174	103669
2522	75214	103654
2523	75247	103629
2524	75275	103597
2525	75305	103567
2526	75337	103540
2527	75369	103514
2528	75397	103481
2529	75426	103449
2530	75458	103423
2531	75485	103389
2532	75514	103358
2533	75542	103326
2534	75571	103295
2535	75601	103266
2536	75628	103232
2537	75662	103208
2538	75693	103180
2539	75723	103151
2540	75753	103121
2541	75785	103094
2542	75830	103085
2543	75869	103068
2544	75902	103042
2545	75930	103010
2546	75968	102991
2547	76003	102968
2548	76032	102937
2549	76070	102918
2550	76111	102903
2551	76149	102885
2552	76186	102864
2553	76230	102854
2554	76271	102840
2555	76326	102844
2556	76364	102824
2557	76439	102855
2558	76490	102853
2559	76534	102843
2560	76579	102833
2561	76668	102882
2562	76716	102877
2563	76787	102903
2564	76878	102954
2565	76929	102951
2566	76984	102955
2567	77031	102949
2568	77076	102938
2569	77129	102939
2570	77204	102969
2571	77261	102975
2572	77320	102983
2573	77379	102992
2574	77425	102983
2575	77460	102960
2576	77493	102933
2577	77517	102896
2578	77539	102855
2579	77563	102817
2580	77591	102784
2581	77615	102745
2582	77645	102715
2583	77669	102677
2584	77691	102636
2585	77714	102597
2586	77734	102554
2587	77765	102525
2588	77797	102497
2589	77822	102460
2590	77847	102424
2591	77877	102395
2592	77904	102360
2593	77930	102324
2594	77954	102287
2595	77976	102246
2596	77999	102207
2597	78023	102169
2598	78047	102131
2599	78067	102088
2600	78089	102047
2601	78117	102014
2602	78137	101972
2603	78158	101930
2604	78182	101891
2605	78203	101850
2606	78225	101809
2607	78247	101769
2608	78269	101729
2609	78291	101689
2610	78315	101651
2611	78339	101613
2612	78362	101573
2613	78383	101532
2614	78404	101490
2615	78428	101453
2616	78448	101410
2617	78470	101370
2618	78492	101330
2619	78515	101290
2620	78537	101250
2621	78558	101209
2622	78581	101170
2623	78603	101130
2624	78629	101095
2625	78653	101057
2626	78676	101018
2627	78697	100977
2628	78718	100936
2629	78742	100897
2630	78762	100856
2631	78792	100825
2632	78822	100795
2633	78843	100753
2634	78865	100714
2635	78887	100674
2636	78910	100635
2637	78932	100595
2638	78954	100555
2639	78977	100516
2640	78998	100475
2641	79025	100441
2642	79046	100400
2643	79070	100363
2644	79092	100322
2645	79113	100282
2646	79137	100244
2647	79158	100203
2648	79182	100165
2649	79203	100124
2650	79227	100087
2651	79248	100046
2652	79268	100004
2653	79295	99970
2654	79320	99934
2655	79349	99904
2656	79379	99874
2657	79401	99834
2658	79422	99793
2659	79448	99758
2660	79469	99718
2661	79490	99677
2662	79511	99635
2663	79538	99602
2664	79560	99562
2665	79581	99521
2666	79607	99486
2667	79627	99444
2668	79648	99403
2669	79669	99363
2670	79692	99325
2671	79714	99285
2672	79736	99245
2673	79757	99205
2674	79786	99174
2675	79810	99136
2676	79832	99097
2677	79853	99056
2678	79874	99015
2679	79896	98976
2680	79919	98938
2681	79942	98899
2682	79964	98860
2683	79986	98820
2684	80008	98781
2685	80031	98743
2686	80051	98701
2687	80073	98662
2688	80097	98624
2689	80118	98585
2690	80139	98543
2691	80162	98506
2692	80184	98466
2693	80204	98424
2694	80226	98385
2695	80248	98345
2696	80271	98307
2697	80294	98270
2698	80318	98232
2699	80340	98193
2700	80362	98154
2701	80383	98113
2702	80406	98076
2703	80426	98035
2704	80448	97995
2705	80468	97954
2706	80495	97920
2707	80516	97879
2708	80538	97840
2709	80559	97800
2710	80579	97759
2711	80599	97718
2712	80622	97680
2713	80643	97639
2714	80665	97600
2715	80686	97561
2716	80710	97524
2717	80733	97486
2718	80757	97449
2719	80778	97409
2720	80803	97373
2721	80827	97337
2722	80849	97298
2723	80871	97259
2724	80892	97219
2725	80913	97179
2726	80935	97140
2727	80954	97098
2728	80976	97058
2729	80998	97019
2730	81018	96979
2731	81041	96941
2732	81065	96905
2733	81086	96865
2734	81110	96828
2735	81131	96788
2736	81151	96747
2737	81171	96706
2738	81195	96669
2739	81216	96629
2740	81236	96588
2741	81262	96554
2742	81284	96515
2743	81305	96476
2744	81329	96439
2745	81349	96399
2746	81372	96361
2747	81393	96321
2748	81413	96280
2749	81436	96243
2750	81458	96204
2751	81478	96163
2752	81501	96126
2753	81523	96087
2754	81543	96046
2755	81563	96005
2756	81588	95970
2757	81608	95929
2758	81629	95890
2759	81651	95852
2760	81679	95819
2761	81702	95783
2762	81723	95743
2763	81750	95710
2764	81770	95670
2765	81801	95641
2766	81824	95604
2767	81846	95566
2768	81868	95527
2769	81888	95487
2770	81911	95449
2771	81932	95410
2772	81952	95369
2773	81972	95329
2774	81993	95290
2775	82015	95251
2776	82036	95211
2777	82058	95174
2778	82080	95135
2779	82101	95095
2780	82122	95056
2781	82144	95018
2782	82164	94977
2783	82185	94938
2784	82209	94902
2785	82232	94865
2786	82257	94830
2787	82278	94791
2788	82299	94752
2789	82329	94723
2790	82357	94692
2791	82386	94661
2792	82409	94624
2793	82429	94584
2794	82455	94550
2795	82478	94513
2796	82499	94474
2797	82521	94436
2798	82542	94397
2799	82563	94358
2800	82585	94320
2801	82611	94287
2802	82632	94248
2803	82653	94208
2804	82677	94172
2805	82700	94136
2806	82721	94096
2807	82743	94058
2808	82767	94022
2809	82792	93989
2810	82814	93951
2811	82835	93911
2812	82858	93874
2813	82878	93834
2814	82899	93796
2815	82922	93758
2816	82943	93719
2817	82968	93685
2818	82988	93645
2819	83011	93608
2820	83032	93570
2821	83054	93531
2822	83075	93492
2823	83097	93455
2824	83118	93416
2825	83139	93377
2826	83161	93340
2827	83184	93302
2828	83205	93263
2829	83230	93229
2830	83253	93193
2831	83275	93155
2832	83296	93116
2833	83321	93082
2834	83345	93047
2835	83366	93008
2836	83389	92971
2837	83411	92933
2838	83433	92896
2839	83457	92860
2840	83483	92828
2841	83505	92790
2842	83526	92751
2843	83547	92713
2844	83571	92677
2845	83591	92638
2846	83613	92599
2847	83635	92563
2848	83657	92525
2849	83677	92486
2850	83700	92448
2851	83725	92415
2852	83747	92377
2853	83768	92339
2854	83792	92304
2855	83813	92265
2856	83834	92226
2857	83861	92194
2858	83884	92158
2859	83906	92121
2860	83929	92084
2861	83955	92052
2862	83977	92014
2863	84001	91978
2864	84022	91941
2865	84046	91906
2866	84067	91867
2867	84088	91828
2868	84111	91792
2869	84132	91754
2870	84153	91715
2871	84175	91678
2872	84200	91644
2873	84224	91610
2874	84245	91571
2875	84272	91539
2876	84299	91507
2877	84323	91472
2878	84345	91435
2879	84368	91399
2880	84393	91364
2881	84413	91326
2882	84436	91289
2883	84456	91250
2884	84477	91211
2885	84499	91174
2886	84521	91138
2887	84543	91100
2888	84564	91062
2889	84588	91027
2890	84608	90988
2891	84630	90951
2892	84652	90914
2893	84677	90880
2894	84701	90845
2895	84722	90807
2896	84746	90772
2897	84768	90735
2898	84797	90705
2899	84820	90670
2900	84841	90632
2901	84863	90595
2902	84884	90557
2903	84907	90520
2904	84928	90483
2905	84949	90445
2906	84970	90407
2907	84997	90375
2908	85018	90337
2909	85038	90298
2910	85063	90265
2911	85083	90226
2912	85105	90188
2913	85126	90151
2914	85149	90115
2915	85169	90076
2916	85195	90044
2917	85218	90007
2918	85241	89971
2919	85262	89934
2920	85282	89895
2921	85306	89860
2922	85332	89828
2923	85354	89791
2924	85376	89755
2925	85397	89716
2926	85418	89678
2927	85439	89641
2928	85462	89605
2929	85484	89569
2930	85505	89531
2931	85527	89494
2932	85549	89457
2933	85574	89424
2934	85605	89396
2935	85636	89370
2936	85668	89343
2937	85695	89312
2938	85717	89275
2939	85738	89237
2940	85760	89201
2941	85784	89166
2942	85804	89128
2943	85824	89089
2944	85847	89053
2945	85870	89018
2946	85892	88981
2947	85914	88945
2948	85935	88907
2949	85958	88872
2950	85979	88835
2951	86000	88797
2952	86022	88761
2953	86045	88724
2954	86064	88686
2955	86088	88651
2956	86114	88619
2957	86135	88581
2958	86159	88547
2959	86184	88513
2960	86207	88478
2961	86228	88440
2962	86251	88405
2963	86277	88372
2964	86298	88335
2965	86320	88299
2966	86342	88262
2967	86362	88224
2968	86384	88188
2969	86406	88151
2970	86426	88114
2971	86447	88076
2972	86469	88040
2973	86489	88002
2974	86510	87964
2975	86533	87929
2976	86553	87891
2977	86574	87853
2978	86595	87816
2979	86616	87779
2980	86639	87743
2981	86663	87710
2982	86684	87673
2983	86705	87635
2984	86726	87598
2985	86748	87562
2986	86771	87526
2987	86796	87493
2988	86817	87456
2989	86837	87418
2990	86859	87382
2991	86880	87345
2992	86901	87308
2993	86922	87271
2994	86945	87235
2995	86966	87199
2996	86987	87161
2997	87009	87125
2998	87031	87089
2999	87051	87051
3000	87074	87016
3001	87095	86979
3002	87119	86945
3003	87141	86909
3004	87164	86874
3005	87191	86843
3006	87213	86807
3007	87235	86771
3008	87256	86734
3009	87277	86697
3010	87298	86660
3011	87320	86624
3012	87340	86587
3013	87361	86549
3014	87381	86512
3015	87403	86475
3016	87426	86440
3017	87447	86404
3018	87469	86368
3019	87489	86330
3020	87510	86293
3021	87531	86257
3022	87553	86221
3023	87573	86183
3024	87598	86150
3025	87619	86113
3026	87639	86075
3027	87666	86045
3028	87687	86008
3029	87711	85975
3030	87732	85938
3031	87755	85902
3032	87785	85875
3033	87808	85840
3034	87833	85807
3035	87853	85769
3036	87874	85733
3037	87895	85696
3038	87915	85658
3039	87935	85621
3040	87956	85584
3041	87980	85551
3042	88001	85514
3043	88023	85478
3044	88045	85443
3045	88074	85413
3046	88094	85376
3047	88115	85339
3048	88139	85306
3049	88163	85272
3050	88184	85236
3051	88206	85200
3052	88228	85165
3053	88249	85128
3054	88272	85093
3055	88293	85057
3056	88315	85021
3057	88337	84986
3058	88358	84950
3059	88379	84914
3060	88401	84878
3061	88422	84842
3062	88443	84805
3063	88467	84771
3064	88488	84735
3065	88509	84699
3066	88532	84664
3067	88554	84628
3068	88576	84593
3069	88599	84558
3070	88622	84524
3071	88649	84493
3072	88670	84458
3073	88694	84424
3074	88716	84388
3075	88736	84351
3076	88762	84320
3077	88788	84288
3078	88809	84251
3079	88831	84216
3080	88853	84181
3081	88873	84144
3082	88895	84109
3083	88919	84076
3084	88944	84043
3085	88964	84006
3086	88984	83968
3087	89005	83932
3088	89032	83902
3089	89054	83867
3090	89078	83833
3091	89101	83799
3092	89128	83769
3093	89157	83739
3094	89180	83705
3095	89205	83673
3096	89229	83639
3097	89254	83607
3098	89276	83572
3099	89298	83537
3100	89325	83506
3101	89347	83471
3102	89373	83440
3103	89396	83405
3104	89422	83375
3105	89444	83339
3106	89468	83305
3107	89489	83269
3108	89511	83234
3109	89534	83200
3110	89557	83167
3111	89582	83134
3112	89604	83099
3113	89628	83065
3114	89652	83032
3115	89673	82997
3116	89697	82963
3117	89722	82931
3118	89745	82897
3119	89772	82866
3120	89796	82833
3121	89817	82798
3122	89838	82762
3123	89863	82729
3124	89886	82695
3125	89914	82666
3126	89946	82640
3127	89977	82613
3128	90018	82596
3129	90051	82571
3130	90078	82541
3131	90101	82506
3132	90130	82478
3133	90161	82451
3134	90186	82418
3135	90213	82388
3136	90240	82358
3137	90265	82326
3138	90288	82292
3139	90316	82262
3140	90341	82230
3141	90365	82197
3142	90392	82166
3143	90421	82138
3144	90444	82104
3145	90468	82071
3146	90495	82041
3147	90527	82015
3148	90556	81986
3149	90586	81959
3150	90618	81933
3151	90641	81899
3152	90667	81867
3153	90692	81835
3154	90721	81807
3155	90748	81777
3156	90780	81751
3157	90806	81720
3158	90839	81695
3159	90864	81662
3160	90887	81629
3161	90923	81606
3162	90950	81576
3163	90981	81549
3164	91014	81524
3165	91039	81492
3166	91067	81462
3167	91097	81435
3168	91125	81406
3169	91154	81377
3170	91181	81346
3171	91218	81326
3172	91246	81296
3173	91274	81267
3174	91305	81239
3175	91337	81214
3176	91363	81183
3177	91390	81153
3178	91416	81121
3179	91445	81093
3180	91474	81064
3181	91500	81033
3182	91526	81001
3183	91559	80976
3184	91591	80951
3185	91628	80929
3186	91670	80912
3187	91710	80894
3188	91738	80864
3189	91761	80831
3190	91784	80796
3191	91807	80762
3192	91828	80727
3193	91851	80693
3194	91874	80659
3195	91900	80628
3196	91923	80595
3197	91949	80563
3198	91973	80530
3199	91999	80499
3200	92023	80466
3201	92048	80434
3202	92076	80405
3203	92103	80375
3204	92129	80344
3205	92153	80311
3206	92178	80278
3207	92210	80252
3208	92236	80221
3209	92323	80243
3210	92376	80235
3211	92435	80233
3212	92470	80210
3213	92509	80190
3214	92547	80169
3215	92582	80146
3216	92619	80124
3217	92657	80103
3218	92701	80087
3219	92738	80066
3220	92775	80044
