iter	RMSE
3219	2.614967344
3220	2.614915785
3221	2.614915523
3222	2.614512705
3223	2.614512046
3224	2.61442118
3225	2.614360567
3226	2.614333424
3227	2.614237309
3228	2.614172385
3229	2.614127925
3230	2.614126341
3231	2.614117016
3232	2.61407511
3233	2.614043859
3234	2.614022243
3235	2.613965305
3236	2.613965119
3237	2.613852197
3238	2.61384268
3239	2.61383908
3240	2.613820847
3241	2.613812769
3242	2.613770421
3243	2.613613061
3244	2.613604247
3245	2.613587197
3246	2.613288739
3247	2.613242055
3248	2.613233173
3249	2.613210579
3250	2.613189488
3251	2.613185298
3252	2.613169632
3253	2.613112833
3254	2.613085952
3255	2.613039192
3256	2.613038944
3257	2.613017132
3258	2.613016221
3259	2.613014507
3260	2.612981803
3261	2.612891463
3262	2.612816496
3263	2.612781068
3264	2.612703376
3265	2.612669188
3266	2.612668977
3267	2.612648158
3268	2.612609697
3269	2.612547068
3270	2.612375127
3271	2.612195988
3272	2.612182284
3273	2.611949026
3274	2.611805601
3275	2.611796314
3276	2.611777627
3277	2.61177465
3278	2.611761977
3279	2.61175102
3280	2.611715862
3281	2.611582494
3282	2.611577995
3283	2.611496456
3284	2.611352681
3285	2.611288147
3286	2.611239899
3287	2.611109159
3288	2.611107239
3289	2.610955566
3290	2.610932179
3291	2.610878926
3292	2.610856919
3293	2.610755281
3294	2.610615186
3295	2.610164727
3296	2.610015651
3297	2.609990474
3298	2.609941488
3299	2.609941272
3300	2.609924819
3301	2.609921958
3302	2.609783537
3303	2.609742901
3304	2.609683355
3305	2.60950236
3306	2.609416143
3307	2.609396261
3308	2.609299315
3309	2.609261974
3310	2.609251077
3311	2.60925085
3312	2.609203361
3313	2.609141919
3314	2.609104581
3315	2.609096937
3316	2.609040182
3317	2.608870988
3318	2.60883905
3319	2.608817268
3320	2.608432235
3321	2.608048029
3322	2.607858125
3323	2.607788438
3324	2.607498523
3325	2.607457853
3326	2.607417821
3327	2.607329823
3328	2.607294144
3329	2.607023374
3330	2.60691014
3331	2.606906118
3332	2.60688852
3333	2.606714382
3334	2.606601478
3335	2.606547149
3336	2.606535498
3337	2.606510823
3338	2.60649964
3339	2.606123827
3340	2.606109921
3341	2.6060971
3342	2.606013442
3343	2.605826487
3344	2.605815856
3345	2.605808123
3346	2.60578376
3347	2.605777756
3348	2.605747656
3349	2.605745481
3350	2.605665737
3351	2.605661873
3352	2.605660056
3353	2.605540849
3354	2.60544805
3355	2.60538927
3356	2.605291285
3357	2.605291031
3358	2.605236823
3359	2.605229003
3360	2.605219185
3361	2.605139411
3362	2.605136535
3363	2.605116251
3364	2.604994441
3365	2.604947025
3366	2.60494683
3367	2.604946497
3368	2.604921513
3369	2.604902212
3370	2.604875015
3371	2.604874717
3372	2.604785745
3373	2.604774882
3374	2.604732681
3375	2.604723458
3376	2.604661864
3377	2.604516809
3378	2.604515282
3379	2.604425913
3380	2.604348203
3381	2.604325412
3382	2.604311245
3383	2.604241581
3384	2.604229654
3385	2.604201851
3386	2.604197471
3387	2.604103199
3388	2.604049055
3389	2.604048616
3390	2.604044271
3391	2.60401785
3392	2.603997002
3393	2.60397271
3394	2.603972611
3395	2.603898306
3396	2.603862426
3397	2.603845487
3398	2.603789679
3399	2.603781286
3400	2.603758374
3401	2.603632047
3402	2.603450911
3403	2.603450654
3404	2.603439006
3405	2.603381614
3406	2.603256596
3407	2.603165628
3408	2.603116864
3409	2.603116576
3410	2.603089867
3411	2.603084266
3412	2.603075615
3413	2.603074619
3414	2.603057886
3415	2.603024058
3416	2.602945328
3417	2.602894864
3418	2.602870825
3419	2.602815878
3420	2.602808831
3421	2.602706835
3422	2.602700993
3423	2.602695112
3424	2.602694681
3425	2.602679692
3426	2.602666482
3427	2.602664208
3428	2.602663878
3429	2.602655201
3430	2.602628102
3431	2.602564543
3432	2.602564243
3433	2.602500722
3434	2.602431112
3435	2.602328369
3436	2.602325475
3437	2.602307442
3438	2.602302894
3439	2.602268287
3440	2.602253252
3441	2.60215831
3442	2.602099697
3443	2.601963068
3444	2.601950516
3445	2.601948269
3446	2.601834165
3447	2.601696876
3448	2.601693486
3449	2.601685016
3450	2.601677444
3451	2.601665703
3452	2.601499972
3453	2.601254436
3454	2.601213663
3455	2.600889111
3456	2.60088625
3457	2.600873084
3458	2.600848873
3459	2.600836674
3460	2.600701065
3461	2.600692377
3462	2.600573345
3463	2.600533327
3464	2.600442852
3465	2.600196022
3466	2.600107857
3467	2.600104328
3468	2.600088749
3469	2.600083535
3470	2.600060627
3471	2.599919011
3472	2.599903635
3473	2.59987601
3474	2.599849335
3475	2.59978816
3476	2.599669652
3477	2.599661676
3478	2.599597913
3479	2.599567785
3480	2.599442505
3481	2.599373633
3482	2.599246632
3483	2.599174015
3484	2.599167488
3485	2.59914336
3486	2.5990269
3487	2.599012547
3488	2.599011469
3489	2.598968623
3490	2.598846501
3491	2.598738122
3492	2.598594359
3493	2.598557886
3494	2.598362977
3495	2.598360994
3496	2.598342727
3497	2.598331919
3498	2.598311421
3499	2.598144818
3500	2.598021704
3501	2.597960604
3502	2.597952494
3503	2.597940958
3504	2.597842457
3505	2.597824603
3506	2.597791215
3507	2.597762992
3508	2.597625139
3509	2.597619451
3510	2.597550204
3511	2.597460928
3512	2.597362792
3513	2.597266808
3514	2.597137817
3515	2.597114216
3516	2.597039389
3517	2.596790836
3518	2.596782783
3519	2.596745387
3520	2.596736982
3521	2.596736723
3522	2.596733997
3523	2.596711991
3524	2.596680185
3525	2.596466519
3526	2.596454594
3527	2.596415732
3528	2.596379787
3529	2.59620211
3530	2.596181562
3531	2.596126144
3532	2.596096834
3533	2.596068691
3534	2.596043806
3535	2.596008774
3536	2.595999577
3537	2.595955262
3538	2.595843449
3539	2.59568357
3540	2.595673835
3541	2.595499117
3542	2.595447059
3543	2.595397696
3544	2.595380398
3545	2.595351642
3546	2.595350722
3547	2.595287198
3548	2.595232079
3549	2.595176459
3550	2.595155745
3551	2.595076582
3552	2.594843126
3553	2.594819277
3554	2.594759647
3555	2.594715104
3556	2.594589169
3557	2.594536996
3558	2.594438173
3559	2.594405968
3560	2.594233698
3561	2.594220575
3562	2.594199164
3563	2.594118183
3564	2.594102005
3565	2.594073611
3566	2.593909587
3567	2.593899338
3568	2.593891298
3569	2.593883828
3570	2.593692813
3571	2.59369146
3572	2.593564189
3573	2.593547197
3574	2.593526204
3575	2.593525052
3576	2.593518123
3577	2.593391244
3578	2.593295632
3579	2.593012935
3580	2.592991604
3581	2.592810356
3582	2.592794159
3583	2.592705366
3584	2.592697971
3585	2.592605091
3586	2.592576505
3587	2.592369336
3588	2.592348058
3589	2.592243728
3590	2.592229451
3591	2.59217872
3592	2.592148467
3593	2.592038791
3594	2.592030534
3595	2.59176978
3596	2.591710794
3597	2.591645288
3598	2.591607362
3599	2.591603151
3600	2.591587148
3601	2.591581152
3602	2.591452507
3603	2.591451729
3604	2.591432118
3605	2.59142386
3606	2.591336849
3607	2.591238992
3608	2.591220149
3609	2.590996766
3610	2.59096806
3611	2.590958814
3612	2.590928962
3613	2.590925943
3614	2.590875148
3615	2.590870243
3616	2.590656372
3617	2.590617042
3618	2.590570061
3619	2.590323581
3620	2.590319179
3621	2.590307045
3622	2.590046891
3623	2.589928218
3624	2.589923473
3625	2.589793175
3626	2.589716463
3627	2.589706794
3628	2.589683853
3629	2.589676209
3630	2.589590589
3631	2.589566408
3632	2.589563042
3633	2.58951316
3634	2.58948041
3635	2.589464545
3636	2.589400151
3637	2.589272419
3638	2.589182089
3639	2.5889885
3640	2.588987825
3641	2.588935846
3642	2.588925571
3643	2.588835507
3644	2.58883309
3645	2.588775088
3646	2.588709278
3647	2.588652966
3648	2.588581448
3649	2.588570469
3650	2.58854545
3651	2.588519648
3652	2.58850173
3653	2.588498275
3654	2.588477621
3655	2.588471012
3656	2.588405649
3657	2.588360491
3658	2.588321869
3659	2.58829783
3660	2.588292028
3661	2.588277091
3662	2.58827442
3663	2.588236375
3664	2.588161944
3665	2.588083198
3666	2.588075976
3667	2.58806717
3668	2.588058005
3669	2.588050239
3670	2.588028417
3671	2.588010813
3672	2.587977251
3673	2.587931901
3674	2.587926047
3675	2.587909583
3676	2.587878166
3677	2.587821679
3678	2.587764169
3679	2.587729453
3680	2.587700011
3681	2.587660893
3682	2.587656772
3683	2.587651584
3684	2.587469043
3685	2.587458137
3686	2.587401322
3687	2.587298821
3688	2.587291153
3689	2.587284336
3690	2.587284242
3691	2.587221268
3692	2.587218088
3693	2.587214937
3694	2.587153618
3695	2.587151748
3696	2.587122721
3697	2.587107204
3698	2.58708981
3699	2.587087677
3700	2.587075622
3701	2.587070109
3702	2.587068917
3703	2.586959875
3704	2.586947809
3705	2.586937436
3706	2.586932906
3707	2.586904794
3708	2.586899649
3709	2.586897398
3710	2.586880928
3711	2.586871593
3712	2.586828647
3713	2.586818506
3714	2.586793688
3715	2.586767326
3716	2.586684662
3717	2.586668998
3718	2.586668477
3719	2.586668406
3720	2.58666834
3721	2.586663477
3722	2.58657304
3723	2.586542176
3724	2.586465209
3725	2.586160317
3726	2.586133354
3727	2.586117014
3728	2.586066521
3729	2.585882773
3730	2.585856409
3731	2.585842292
3732	2.585800654
3733	2.585582203
3734	2.585578187
3735	2.585484527
3736	2.585358194
3737	2.585347923
3738	2.58534276
3739	2.585298323
3740	2.585188554
3741	2.584980562
3742	2.584906548
3743	2.584877213
3744	2.584872995
3745	2.584679011
3746	2.584640971
3747	2.58451895
3748	2.584435528
3749	2.584433503
3750	2.584135369
3751	2.58412318
3752	2.584087254
3753	2.583973638
3754	2.583891195
3755	2.583882615
3756	2.583860992
3757	2.583852767
3758	2.583847377
3759	2.583845397
3760	2.583841259
3761	2.583814472
3762	2.583811211
3763	2.583771698
3764	2.58376604
3765	2.583763543
3766	2.583761486
3767	2.583753025
3768	2.583701739
3769	2.583688223
3770	2.583684537
3771	2.583656798
3772	2.58364393
3773	2.583323254
3774	2.583319466
3775	2.583319331
3776	2.583314081
3777	2.583254953
3778	2.583242401
3779	2.582994669
3780	2.58284688
3781	2.582801443
3782	2.582765942
3783	2.582765883
3784	2.58272996
3785	2.582720474
3786	2.582676276
3787	2.582654621
3788	2.582639786
3789	2.58263741
3790	2.582615738
3791	2.582615512
3792	2.582532169
3793	2.582511457
3794	2.582457429
3795	2.58243518
3796	2.582409702
3797	2.582394369
3798	2.582394234
3799	2.582379136
3800	2.582378333
3801	2.582378229
3802	2.582366748
3803	2.582364275
3804	2.582301792
3805	2.582289365
3806	2.582253157
3807	2.58215381
3808	2.582106251
3809	2.581975204
3810	2.581800853
3811	2.581763079
3812	2.58173223
3813	2.581725324
3814	2.581543826
3815	2.581505866
3816	2.581451932
3817	2.581409698
3818	2.581396267
3819	2.581286426
3820	2.581249446
3821	2.581244428
3822	2.581233477
3823	2.581133482
3824	2.581124302
3825	2.581085513
3826	2.581072939
3827	2.581065305
3828	2.581034558
3829	2.58096074
3830	2.580730543
3831	2.58056274
3832	2.580377285
3833	2.58021798
3834	2.580168191
3835	2.580161336
3836	2.5801016
3837	2.580040301
3838	2.579985469
3839	2.57978464
3840	2.579768317
3841	2.579700501
3842	2.579694619
3843	2.57968673
3844	2.579652286
3845	2.579570208
3846	2.579509905
3847	2.579474371
3848	2.579434538
3849	2.579420182
3850	2.579402114
3851	2.57933561
3852	2.57930886
3853	2.579192293
3854	2.57905895
3855	2.579028723
3856	2.579002044
3857	2.578922844
3858	2.578851613
3859	2.578810985
3860	2.578770838
3861	2.57871474
3862	2.578704899
3863	2.578702364
3864	2.578641644
3865	2.578637832
3866	2.578621057
3867	2.57843764
3868	2.578409773
3869	2.578408543
3870	2.578391396
3871	2.578350186
3872	2.578336442
3873	2.578327381
3874	2.578308477
3875	2.578237631
3876	2.57814596
3877	2.578119315
3878	2.578044223
3879	2.578042822
3880	2.578025466
3881	2.577991122
3882	2.577794857
3883	2.57765071
3884	2.577632483
3885	2.577521729
3886	2.57749543
3887	2.577422166
3888	2.577329091
3889	2.577048211
3890	2.577009927
3891	2.57698351
3892	2.576934469
3893	2.576914454
3894	2.576888559
3895	2.576872274
3896	2.576855813
3897	2.576623596
3898	2.576574491
3899	2.576541232
3900	2.576443984
3901	2.576418574
3902	2.576263631
3903	2.576248908
3904	2.576164984
3905	2.576100438
3906	2.576086429
3907	2.576030591
3908	2.575942283
3909	2.575852128
3910	2.575847905
3911	2.575823693
3912	2.57581347
3913	2.575778854
3914	2.575723421
3915	2.575705558
3916	2.575644995
3917	2.575644772
3918	2.575502616
3919	2.575496269
3920	2.575475305
3921	2.575465432
3922	2.575438235
3923	2.575437885
3924	2.575421255
3925	2.575420887
3926	2.575334053
3927	2.575330319
3928	2.57532957
3929	2.575329468
3930	2.575312505
3931	2.57528674
3932	2.575275616
3933	2.575209203
3934	2.575174855
3935	2.575160891
3936	2.575083603
3937	2.575074672
3938	2.575041436
3939	2.574798656
3940	2.574792081
3941	2.574790955
3942	2.574764328
3943	2.574754876
3944	2.574679401
3945	2.574674808
3946	2.574674587
3947	2.574594913
3948	2.574588951
3949	2.574540098
3950	2.57453155
3951	2.574531471
3952	2.574524484
3953	2.574501964
3954	2.574481951
3955	2.574456662
3956	2.574443816
3957	2.574420118
3958	2.574371465
3959	2.574367657
3960	2.574367351
3961	2.574355796
3962	2.574349887
3963	2.57434291
3964	2.574279093
3965	2.574154861
3966	2.574083574
3967	2.574048176
3968	2.574045126
3969	2.573991132
3970	2.573988125
3971	2.573975508
3972	2.573952254
3973	2.57394176
3974	2.57391594
3975	2.573915902
3976	2.573888268
3977	2.573888146
3978	2.573883548
3979	2.573883355
3980	2.573860577
3981	2.573842942
3982	2.573838874
3983	2.573825985
3984	2.573811391
3985	2.573804522
3986	2.573801045
3987	2.573778713
3988	2.5735169
3989	2.573483781
3990	2.573469587
3991	2.573452694
3992	2.573273246
3993	2.573229833
3994	2.573211371
3995	2.573200355
3996	2.573142831
3997	2.57288561
3998	2.572798525
3999	2.572569935
4000	2.572381028
4001	2.572373767
4002	2.572360679
4003	2.572350152
4004	2.572318207
4005	2.572084297
4006	2.57195656
4007	2.571726896
4008	2.57167217
4009	2.571658456
4010	2.571549469
4011	2.571214717
4012	2.571054004
4013	2.57102221
4014	2.571002879
4015	2.570936161
4016	2.570915606
4017	2.570893927
4018	2.570892814
4019	2.570884341
4020	2.570767289
4021	2.570722577
4022	2.57063639
4023	2.570635152
4024	2.570629822
4025	2.570309408
4026	2.570308223
4027	2.570215816
4028	2.570203695
4029	2.570190053
4030	2.570157461
4031	2.570140874
4032	2.570117093
4033	2.570071292
4034	2.570024303
4035	2.570014722
4036	2.569972909
4037	2.569944039
4038	2.569786312
4039	2.569781513
4040	2.56972286
4041	2.569570676
4042	2.569566623
4043	2.569485381
4044	2.569274853
4045	2.569258654
4046	2.569256558
4047	2.569240154
4048	2.569190291
4049	2.569169855
4050	2.569160305
4051	2.569062866
4052	2.569027618
4053	2.569026453
4054	2.568841462
4055	2.568777685
4056	2.568765252
4057	2.568723256
4058	2.568698956
4059	2.568632867
4060	2.568613225
4061	2.568577465
4062	2.568540527
4063	2.568522531
4064	2.568509733
4065	2.568472692
4066	2.568468856
4067	2.568444073
4068	2.568378924
4069	2.568378708
4070	2.568095386
4071	2.568059679
4072	2.567978723
4073	2.567880689
4074	2.567686335
4075	2.567621442
4076	2.567620378
4077	2.567510837
4078	2.567498013
4079	2.567375356
4080	2.567287025
4081	2.567122447
4082	2.567110852
4083	2.567102955
4084	2.56698403
4085	2.566840841
4086	2.566839805
4087	2.566832187
4088	2.566816193
4089	2.566761044
4090	2.566741615
4091	2.566698247
4092	2.566651125
4093	2.566615565
4094	2.56656111
4095	2.566550908
4096	2.566481735
4097	2.566423135
4098	2.566363811
4099	2.566338312
4100	2.566335537
4101	2.566334225
4102	2.566295844
4103	2.566289787
4104	2.566288945
4105	2.566207931
4106	2.566152621
4107	2.566115987
4108	2.566047349
4109	2.566012586
4110	2.566012541
4111	2.566012499
4112	2.565992681
4113	2.565992324
4114	2.56597046
4115	2.565970103
4116	2.565968708
4117	2.565815136
4118	2.565800871
4119	2.565788666
4120	2.565767929
4121	2.565604439
4122	2.56552496
4123	2.565474983
4124	2.565441551
4125	2.565418584
4126	2.565396616
4127	2.565295068
4128	2.56527859
4129	2.565277875
4130	2.565239468
4131	2.565195982
4132	2.565180399
4133	2.565085472
4134	2.565001452
4135	2.564884925
4136	2.564765727
4137	2.564738694
4138	2.564698521
4139	2.564467955
4140	2.564457743
4141	2.564438026
4142	2.56437553
4143	2.564020217
4144	2.564017489
4145	2.563983697
4146	2.563949876
4147	2.563863431
4148	2.563793303
4149	2.563779133
4150	2.563759254
4151	2.563648136
4152	2.563631412
4153	2.563594718
4154	2.563574435
4155	2.563507955
4156	2.563488359
4157	2.563482135
4158	2.563481538
4159	2.563473238
4160	2.563469438
4161	2.563463555
4162	2.563461566
4163	2.563407976
4164	2.563403698
4165	2.563314731
4166	2.563231494
4167	2.56315635
4168	2.563124495
4169	2.562868548
4170	2.562863902
4171	2.562850149
4172	2.562837856
4173	2.562747556
4174	2.562684347
4175	2.562676281
4176	2.562665869
4177	2.562664149
4178	2.562587523
4179	2.562567097
4180	2.562547651
4181	2.562534225
4182	2.562530321
4183	2.562512012
4184	2.562440664
4185	2.56243717
4186	2.562430033
4187	2.56240705
4188	2.562374733
4189	2.562363447
4190	2.562139682
4191	2.561998813
4192	2.561981105
4193	2.56195902
4194	2.56186444
4195	2.561855376
4196	2.561835011
4197	2.561667703
4198	2.561583801
4199	2.561545125
4200	2.56147243
4201	2.561452262
4202	2.561422263
4203	2.561327475
4204	2.561323169
4205	2.56123068
4206	2.561206917
4207	2.561174037
4208	2.561148086
4209	2.560981855
4210	2.560966739
4211	2.560947999
4212	2.560939131
4213	2.560926458
4214	2.560908015
4215	2.560645819
4216	2.56056643
4217	2.560418407
4218	2.560369214
4219	2.560266572
4220	2.560206507
4221	2.559968095
4222	2.559963559
4223	2.559954623
4224	2.559932834
4225	2.559852874
4226	2.559851798
4227	2.559806906
4228	2.559684045
4229	2.559542455
4230	2.559533448
4231	2.559423722
4232	2.55941633
4233	2.559028536
4234	2.558941976
4235	2.558887154
4236	2.558877519
4237	2.558815843
4238	2.558714743
4239	2.558669447
4240	2.558645221
4241	2.558606869
4242	2.558593522
4243	2.558452198
4244	2.558441839
4245	2.558435294
4246	2.558433141
4247	2.558424797
4248	2.558419969
4249	2.558405191
4250	2.558403556
4251	2.558349201
4252	2.55831923
4253	2.55830157
4254	2.558296804
4255	2.558290498
4256	2.558191119
4257	2.558184891
4258	2.558164924
4259	2.558092049
4260	2.558090993
4261	2.558029462
4262	2.557955912
4263	2.557942576
4264	2.557894139
4265	2.557786434
4266	2.557620453
4267	2.557610197
4268	2.557609477
4269	2.557518723
4270	2.557505742
4271	2.557424311
4272	2.557381659
4273	2.557380973
4274	2.557240308
4275	2.557235816
4276	2.557228521
4277	2.557152707
4278	2.557114673
4279	2.557113424
4280	2.557112958
4281	2.557093397
4282	2.557027957
4283	2.557020806
4284	2.557016816
4285	2.557000317
4286	2.55693501
4287	2.556934321
4288	2.556887947
4289	2.556856686
4290	2.556825131
4291	2.556792533
4292	2.556784202
4293	2.556724984
4294	2.556668341
4295	2.556667682
4296	2.556632854
4297	2.556571951
4298	2.55655182
4299	2.556540499
4300	2.556526634
4301	2.556305302
4302	2.556289198
4303	2.55605517
4304	2.556022749
4305	2.556012891
4306	2.555760199
4307	2.555618502
4308	2.555617996
4309	2.555480421
4310	2.555439623
4311	2.555403588
4312	2.555383884
4313	2.555380894
4314	2.555363032
4315	2.555340622
4316	2.555327378
4317	2.555302819
4318	2.555198446
4319	2.555182887
4320	2.555092981
4321	2.555083964
4322	2.555048306
4323	2.555039842
4324	2.555039349
4325	2.555038067
4326	2.555035084
4327	2.555015275
4328	2.554565788
4329	2.554535137
4330	2.554531973
4331	2.554408627
4332	2.554382722
4333	2.554353161
4334	2.554324864
4335	2.554105573
4336	2.554075343
4337	2.553950955
4338	2.55394985
4339	2.553924907
4340	2.553904591
4341	2.553886036
4342	2.553885353
4343	2.553872797
4344	2.553872002
4345	2.553673451
4346	2.553487786
4347	2.553486662
4348	2.553398656
4349	2.553384179
4350	2.553378516
4351	2.553378431
4352	2.553373465
4353	2.553267785
4354	2.553240365
4355	2.553240048
4356	2.553234293
4357	2.553230812
4358	2.552853096
4359	2.552754468
4360	2.552738529
4361	2.552732378
4362	2.55267222
4363	2.552657982
4364	2.552638888
4365	2.552633234
4366	2.552606053
4367	2.552593275
4368	2.552560267
4369	2.552559195
4370	2.552398205
4371	2.552397513
4372	2.552389402
4373	2.55226247
4374	2.552235131
4375	2.552229819
4376	2.55200986
4377	2.551947934
4378	2.551942741
4379	2.551926358
4380	2.551923991
4381	2.551811626
4382	2.551671631
4383	2.551631455
4384	2.551616912
4385	2.551614702
4386	2.551477753
4387	2.551468854
4388	2.551286955
4389	2.551280741
4390	2.551262898
4391	2.551227996
4392	2.551162489
4393	2.551157159
4394	2.551124009
4395	2.551122772
4396	2.551011622
4397	2.551007283
4398	2.55074509
4399	2.55074287
4400	2.550700589
4401	2.550669169
4402	2.550662143
4403	2.550648315
4404	2.550634101
4405	2.550630282
4406	2.550627759
4407	2.550622811
4408	2.550612315
4409	2.550566818
4410	2.550540794
4411	2.550498686
4412	2.550498412
4413	2.550440066
4414	2.550434344
4415	2.550301756
4416	2.550295944
4417	2.550274599
4418	2.550259507
4419	2.550247217
4420	2.550210124
4421	2.55018067
4422	2.550163813
4423	2.550120015
4424	2.549991287
4425	2.549844163
4426	2.549800513
4427	2.5497765
4428	2.54976371
4429	2.549681447
4430	2.549668567
4431	2.549574144
4432	2.549532876
4433	2.549524941
4434	2.549419932
4435	2.549329057
4436	2.549222464
4437	2.54913946
4438	2.5491367
4439	2.549133538
4440	2.549088351
4441	2.548897198
4442	2.548674835
4443	2.548565606
4444	2.548565342
4445	2.548544871
4446	2.548543223
4447	2.548531554
4448	2.548512328
4449	2.548356907
4450	2.548355381
4451	2.548255459
4452	2.548172857
4453	2.548163788
4454	2.548160855
4455	2.547969771
4456	2.547933631
4457	2.547761726
4458	2.547757493
4459	2.547679598
4460	2.547679549
4461	2.547669164
4462	2.54766528
4463	2.547567125
4464	2.547563326
4465	2.54755836
4466	2.547555074
4467	2.547533717
4468	2.547532916
4469	2.54752829
4470	2.547512143
4471	2.547505055
4472	2.547453341
4473	2.547436026
4474	2.547412728
4475	2.547387462
4476	2.547293338
4477	2.547287698
4478	2.547285341
4479	2.547094774
4480	2.547046363
4481	2.547045586
4482	2.547044761
4483	2.547041153
4484	2.547041067
4485	2.547028455
4486	2.547013087
4487	2.547012824
4488	2.546861492
4489	2.546848831
4490	2.546830706
4491	2.546817676
4492	2.546816892
4493	2.546816711
4494	2.546769225
4495	2.546759266
4496	2.546751815
4497	2.546747809
4498	2.546731929
4499	2.546696018
4500	2.546692731
4501	2.546690555
4502	2.546687422
4503	2.546670518
4504	2.546667051
4505	2.546661257
4506	2.546486086
4507	2.546480625
4508	2.546477126
4509	2.54646964
4510	2.54643453
4511	2.546390505
4512	2.546375239
4513	2.546356156
4514	2.546327501
4515	2.546310277
4516	2.546310037
4517	2.54630985
4518	2.546256859
4519	2.546200069
4520	2.546187293
4521	2.546166431
4522	2.546126029
4523	2.546100682
4524	2.546055993
4525	2.546055416
4526	2.546055138
4527	2.545889773
4528	2.545869479
4529	2.545827006
4530	2.545809212
4531	2.54575516
4532	2.5457396
4533	2.54573769
4534	2.545723741
4535	2.545722863
4536	2.545709679
4537	2.545701936
4538	2.545701883
4539	2.545699478
4540	2.545682607
4541	2.545650618
4542	2.545567278
4543	2.545557539
4544	2.545556688
4545	2.545553762
4546	2.545532718
4547	2.545527272
4548	2.5455244
4549	2.545524334
4550	2.545518498
4551	2.545507089
4552	2.54549434
4553	2.545388966
4554	2.545349314
4555	2.545348353
4556	2.545340068
4557	2.545324971
4558	2.545297127
4559	2.545295646
4560	2.545283183
4561	2.545247335
4562	2.545237215
4563	2.545202017
4564	2.545120718
4565	2.545112024
4566	2.545109058
4567	2.545055664
4568	2.545042617
4569	2.544997743
4570	2.544988414
4571	2.544988294
4572	2.544967723
4573	2.544942145
4574	2.544883631
4575	2.544880573
4576	2.544878463
4577	2.544808413
4578	2.544808273
4579	2.544787255
4580	2.54475634
4581	2.544756001
4582	2.544747282
4583	2.544732043
4584	2.544730316
4585	2.544725872
4586	2.544719645
4587	2.544667427
4588	2.544662851
4589	2.544559572
4590	2.544508893
4591	2.544505511
4592	2.544504601
4593	2.544497134
4594	2.544392552
4595	2.544389725
4596	2.544370159
4597	2.544294722
4598	2.544291941
4599	2.544243095
4600	2.544227197
4601	2.543971135
4602	2.543937378
4603	2.543929916
4604	2.54391134
4605	2.543833489
4606	2.543610666
4607	2.543605573
4608	2.543605062
4609	2.543595812
4610	2.543504551
4611	2.543409878
4612	2.54340022
4613	2.543344043
4614	2.543316381
4615	2.543277923
4616	2.543170527
4617	2.543139938
4618	2.543136362
4619	2.54313129
4620	2.543114088
4621	2.54309809
4622	2.54280896
4623	2.542791115
4624	2.542767164
4625	2.542764244
4626	2.542746912
4627	2.542682587
4628	2.542662291
4629	2.54259442
4630	2.542515975
4631	2.54250192
4632	2.542414806
4633	2.542398231
4634	2.542393156
4635	2.542346775
4636	2.542244321
4637	2.542150703
4638	2.542136473
4639	2.542118898
4640	2.542115854
4641	2.542076395
4642	2.542074368
4643	2.542007259
4644	2.541754843
4645	2.541737693
4646	2.541731787
4647	2.541731745
4648	2.541718543
4649	2.541703536
4650	2.541678723
4651	2.54167796
4652	2.541667279
4653	2.541581463
4654	2.541569323
4655	2.541568855
4656	2.541568312
4657	2.541543181
4658	2.54154088
4659	2.541530554
4660	2.541467964
4661	2.541444272
4662	2.541425007
4663	2.541413895
4664	2.541412277
4665	2.541411263
4666	2.541410458
4667	2.541398921
4668	2.541398839
4669	2.541389854
4670	2.54131509
4671	2.541268616
4672	2.541267196
4673	2.541261414
4674	2.541261055
4675	2.541244105
4676	2.541231129
4677	2.541229548
4678	2.541139164
4679	2.541126722
4680	2.541113732
4681	2.541099857
4682	2.541089336
4683	2.540995419
4684	2.540874822
4685	2.540758761
4686	2.540751973
4687	2.540710459
4688	2.540691532
4689	2.540688412
4690	2.54066751
4691	2.540652219
4692	2.540639993
4693	2.540584076
4694	2.540569315
4695	2.540457604
4696	2.540453698
4697	2.540425679
4698	2.540425241
4699	2.540417577
4700	2.540408446
4701	2.540408339
4702	2.540396612
4703	2.540356384
4704	2.540323885
4705	2.540311347
4706	2.540192373
4707	2.540007726
4708	2.539986951
4709	2.539974282
4710	2.539966639
4711	2.539940139
4712	2.539935219
4713	2.539906162
4714	2.539904771
4715	2.539903414
4716	2.539847058
4717	2.539649694
4718	2.539644199
4719	2.539616577
4720	2.539602925
4721	2.539326952
4722	2.539255351
4723	2.539244045
4724	2.539243338
4725	2.539237766
4726	2.539203639
4727	2.539172235
4728	2.539141956
4729	2.539141748
4730	2.539132767
4731	2.539131203
4732	2.539000085
4733	2.538987554
4734	2.5389744
4735	2.538942259
4736	2.538861896
4737	2.538861797
4738	2.538836008
4739	2.538816011
4740	2.53881592
4741	2.538815288
4742	2.538795244
4743	2.538785922
4744	2.538774891
4745	2.538773023
4746	2.538754531
4747	2.538753984
4748	2.538578313
4749	2.538577634
4750	2.53847036
4751	2.538468291
4752	2.538463891
4753	2.538455622
4754	2.538451343
4755	2.538420934
4756	2.538420722
4757	2.538365177
4758	2.538357746
4759	2.53834992
4760	2.538347074
4761	2.538338733
4762	2.538321167
4763	2.538309939
4764	2.538309421
4765	2.538308034
4766	2.53830447
4767	2.538269448
4768	2.538232022
4769	2.538221606
4770	2.538148836
4771	2.538148789
4772	2.538105385
